question_id,question,answer,image_id
quest3970,what is on the left side of the lamp,sofa,image588
quest3971,how many lamps are visible,2,image588
quest3972,what is in front of the sofa,table,image588
quest3973,what is on the left side of the chair,air_conditioner,image589
quest3974,what is in front of the person on the table,tissue_box,image589
quest3975,what is behind the chair,window,image589
quest3976,what is on the right side of the window,picture,image589
quest3977,what is the colour of the chair,pink,image590
quest3978,what is on the chair,pillow,image590
quest3979,what is above the doll,picture,image590
quest3980,what is the largest object,sofa,image591
quest3981,what is in front of the sofa,table,image591
quest3982,what is on the table,"microwave, bottle, fruit, paper",image591
quest3983,what is on the microwave,"coffee_machine, basket",image591
quest3984,what is on the table,paper,image592
quest3985,what is on the left side of the chair,table,image592
quest3986,what is on the table,"lamp, paper",image592
quest3987,what is on the left side of the sofa,curtain,image593
quest3988,what is beneath the curtains,blinds,image593
quest3989,what is on the left side of the table,air_conditioner,image593
quest3990,what is the colour of the carpet,gray,image593
quest3991,what is on the sofa,sheets,image594
quest3992,what is on the left side of the blinds,door,image594
quest3993,what is on the left side of the fan,television,image595
quest3994,what is in front of the television,plate,image595
quest3995,what is on the table,"jar, paper",image596
quest3996,what is around the table,2,image596
quest3997,what is behind the table,mirror,image596
quest3998,what is on the left side of the chair,paper,image596
quest3999,what is on the left side of the television,"speaker, dvd",image597
quest4000,what are the chairs surrounding,table,image597
quest4001,what is on the table,tissue_roll,image597
quest4002,how many sofas are there,2,image598
quest4003,what is in between the sofas,chair,image598
quest4004,what is on the end of the table,remote_control,image598
quest4005,what is in front of the remote control,paper,image598
quest4006,what is on the table,"box, ipad",image599
quest4007,what is on the right side of the table,lamp,image599
quest4008,what is on the sofa,pillow,image599
quest4009,what is the colour of the chair,red,image599
quest4010,what is on the left most side on the table,cordless_telephone,image600
quest4011,what is behind the sofa,window,image600
quest4012,what is on the either sides of the window,curtain,image600
quest4013,what is in the rack,shoe,image601
quest4014,what is behind the bag,stairs,image601
quest4015,what is opposite to the stairs,picture,image601
quest4016,what is on the speaker,dvd,image602
quest4017,what is on the stand,television,image602
quest4018,what is on the left side of the wall,chair,image602
quest4019,what is opposite to the speaker,table,image602
quest4020,how many cycles are there,2,image603
quest4021,what is behind the chair,table,image603
quest4022,what is on the table,monitor,image603
quest4023,how many monitors are there,2,image603
quest4024,what is behind the monitor,window,image603
quest4025,what is in front of the window,fan,image604
quest4026,what is on the right side of the books,paper,image604
quest4027,what is behind the table,sofa,image604
quest4028,what is the white colour object on the table,tissue_roll,image604
quest4029,what is on the left side of the tissue roll,bottle,image605
quest4030,what is on the left side of the bottle,lamp,image605
quest4031,what is behind the lamp,window,image605
quest4032,what is on the left side of the chair,garbage_bin,image605
quest4033,what is in front of the paper,tissue_box,image606
quest4034,what is on the left side of the table,fan,image606
quest4035,what is in the mugs on the table,ornamental_plant,image606
quest4036,what is on the sofa,sheets,image607
quest4037,what is beneath the table,stool,image607
quest4038,what is behind the table,stand,image607
quest4039,what is on the right side of the books,cup,image607
quest4040,what is on the left side of the chair,garbage_bin,image608
quest4041,what is behind the monitor,ornamental_plant,image608
quest4042,what is on the right side of the stapler,hand_sanitizer,image608
quest4043,how many chairs are there,2,image608
quest4044,what is the colour of the table,red,image609
quest4045,what is on the left side of the monitor,telephone,image609
quest4046,what is in front of the monitor,keyboard,image609
quest4047,what is on the right side of the table,chair,image609
quest4048,what is on the left side of the telephone,"paper, pen_cup",image609
quest4049,what is on the right side of the paper holder,briefcase,image610
quest4050,what is on the right side of the briefcase,paper,image610
quest4051,how many drawers are there,4,image610
quest4052,what is on the wall,"picture, framed_certificate",image610
quest4053,what is in front of the table,chair,image610
quest4054,what is on the right side of the keyboard,mouse,image611
quest4055,what is on the right side of the table,garbage_bin,image612
quest4056,what is in the bin,paper,image612
quest4057,what is on the left side of the chair,monitor,image612
quest4058,what is on the right side of the monitor,dvd_player,image612
quest4059,what is on the left side of the big black object on the table,bag,image612
quest4060,what is behind the monitor,telephone,image613
quest4061,how many chairs are there,3,image613
quest4062,what is on the shelf,decorative_item,image613
quest4063,what is beneath the table,cables,image613
quest4064,what is on the right most side on the table,lamp,image614
quest4065,what is in front of the lamp,"pen_cup, pen",image614
quest4066,what is on the left side of the papers,paper_holder,image614
quest4067,what is on the left side of the cup,monitor,image614
quest4068,what is on the right most side on the table beneath the picture,printer,image614
quest4069,what is in between the chairs,stand,image615
quest4070,what is in front of the stand,carton,image615
quest4071,what is on the left most side on the table,"file, file_holder",image615
quest4072,what is on the right side of the the picture,window,image615
quest4073,what is on the right side of the chair,door,image616
quest4074,what is on the stand,"plate, paper",image616
quest4075,what is beneath the table,garbage_bin,image617
quest4076,what is on the left side on the table,monitor,image617
quest4077,what is behind the table,chair,image617
quest4078,what is on the left most side on the table behind the chair,printer,image617
quest4079,what is on the left side on the sofa,carton,image618
quest4080,what is on the left side of the sofa,carton,image618
quest4081,what is on the left side of the carton,door,image618
quest4082,what is the colour of the chart on the table,yellow,image618
quest4083,what is in between the chair and sofa,stool,image619
quest4084,what is on the stool,"flower, vase",image619
quest4085,what is the colour of the vase,"pink, red, green, white",image619
quest4086,what is the colour of the chair,green,image619
